,,,,,,,,,,,,,,
,qc_id,식당이�,시도,시군구,주소,카테고�,카테��,경도,위도,x,y,방문횟�,auxiliary_,auxiliar_1
,7792,정경복궁,전라남도,함평군,전라남도 함평군 함평읍 시장길 78,한식,비빔밥,1265238758,350636938,126.5238758,35.0636938,54,,
,9844,동송칡냉면,강원도,철원군,강원특별자치도 철원군 동송읍 오대로 4,한식,냉면,1272408395,382042439,127.2408395,38.2042439,54,,
,1669,하오츠,전라남도,영암군,전라남도 영암군 영암읍 갈무정1길 5,중식,중식당,1267000239,348030206,126.7000239,34.8030206,53,,
,1899,하오츠,전라남도,보성군,전라남도 보성군 보성읍 현충로 13 1층,중식,중식당,1270749004,347640085,127.0749004,34.7640085,53,,
,7772,천지면옥,전라남도,함평군,전라남도 함평군 함평읍 함장로 1119,한식,냉면,1265178867,350585419,126.5178867,35.0585419,53,,
,12418,월성식당,강원도,강릉시,강원특별자치도 강릉시 주문진읍 시장3길 4 월성식당 본점,한식,"해물,생선요리",1288281227,378917963,128.8281227,37.8917963,53,,
,13219,천지면옥,서울특별시,영등포구,서울특별시 영등포구 국회대로 800 진미파라곤빌딩 1층,한식,냉면,1269208593,375310137,126.9208593,37.5310137,53,,
,58,고향식당,충청남도,아산시,충청남도 아산시 번영로 226,아시아음식,,1270156276,367838745,127.0156276,36.7838745,52,,
,748,정일품 정육식당,전라남도,고흥군,전라남도 고흥군 고흥읍 봉동주공길 43,육류,정육식당,1272917693,346054254,127.2917693,34.6054254,52,,
,1819,화풍,전라남도,장흥군,전라남도 장흥군 장흥읍 물레방앗간길 25-13,중식,중식당,1269062497,346789463,126.9062497,34.6789463,52,,
,2513,고향식당,강원,철원군,강원특별자치도 철원군 갈말읍 지경안길 22-9 고향식당,중식,중식당,1273481662,382366602,127.3481662,38.2366602,52,,
,4357,고향식당,전라남도,무안군,전라남도 무안군 삼향읍 남악3로82번길 20 1층 103호,한식,,1264622223,348126334,126.4622223,34.8126334,52,,
,4694,부뚜막,충청남도,서천군,전북특별자치도 군산시 모갱이1길 10 . 1층(구암동),한식,,1267604247,359836754,126.7604247,35.9836754,52,,
,5080,부뚜막,광주광역시,서구,광주광역시 서구 월산로225번길 1,한식,,1268907060,351562537,126.890706,35.1562537,52,,
,5140,고향식당,전남,담양군,전라남도 담양군 대전면 추성1로 355,한식,,1268990149,352859347,126.8990149,35.2859347,52,,
,5512,고향식당,충청남도,논산시,충청남도 논산시 연산면 선비로 317,한식,,1271947956,362157351,127.1947956,36.2157351,52,,
,5573,부뚜막,충남,연기군,세종특별자치시 조치원읍 건너말고샅길 31-15 부뚜막,한식,,1272759283,366063953,127.2759283,36.6063953,52,,
,5812,부뚜막,경기도,양평군,경기도 양평군 양평읍 공흥로 26,한식,,1274996522,374929197,127.4996522,37.4929197,52,,
,5819,고향식당,전라남도,순천시,전라남도 순천시 청소길 40,한식,,1275064321,349955360,127.5064321,34.995536,52,,
,5876,부뚜막,전북,진안군,전북특별자치도 진안군 안천면 진무로 2744-12,한식,,1275334763,358820843,127.5334763,35.8820843,52,,
,6301,부뚜막,경상남도,합천군,경상남도 합천군 합천읍 핫들2로 27 한미리치빌4차,한식,,1281684563,355686110,128.1684563,35.568611,52,,
,6326,고향식당,경상남도,합천군,경상남도 합천군 야로면 가야산로 660 1층,한식,,1281571412,357286209,128.1571412,35.7286209,52,,
,6650,고향식당,강원특별자치도,속초시,강원특별자치도 속초시 상도문길 68,한식,,1285500500,381652650,128.55005,38.165265,52,,
,7868,고향식당,충청남도,서산시,충청남도 서산시 율지16로 16 고향손칼국수,한식,"칼국수,만두",1264621993,367784091,126.4621993,36.7784091,52,,
,8344,조선옛날국밥,전라남도,나주시,전라남도 나주시 왕곡면 예향로 3631,한식,국밥,1267035785,349815934,126.7035785,34.9815934,52,,
,8431,고향식당,전남,나주시,전라남도 나주시 봉황면 세남로 713 고향보신탕,한식,"사철,영양탕",1267994003,349624112,126.7994003,34.9624112,52,,
,9276,하누지,전라남도,담양군,전라남도 담양군 담양읍 죽향대로 1164,한식,소고기구이,1269816480,353096450,126.981648,35.309645,52,,
,10080,고향식당,경기,안성시,경기도 안성시 죽산면 죽주로 198-2,한식,"백숙,삼계탕",1274175899,370727226,127.4175899,37.0727226,52,,
,10449,고향식당,전북특별자치도,남원시,전북특별자치도 남원시 인월면 인월장터로 54 고향식당,한식,"찌개,전골",1276007441,354643994,127.6007441,35.4643994,52,,
,11337,고향식당,경북,문경시,경상북도 문경시 신흥1길 15-15,한식,"찌개,전골",1282045005,366000058,128.2045005,36.6000058,52,,
,11740,고향식당,경상북도,예천군,경상북도 예천군 예천읍 군청길 15-2,한식,"칼국수,만두",1284512559,366565913,128.4512559,36.6565913,52,,
,11822,곰터돼지국밥,경상남도,창녕군,경상남도 창녕군 창녕읍 화왕산1로 53-1 곰터돼지국밥,한식,국밥,1285014420,355379847,128.501442,35.5379847,52,,
,13103,고향식당,경북,경주시,경상북도 경주시 태종로791번길 7,한식,냉면,1292144787,358415543,129.2144787,35.8415543,52,,
,13252,고향식당,충남,당진시,충청남도 당진시 석문면 대호만로 2322 고향식당,한식,"육류,고기요리",1265072457,370491354,126.5072457,37.0491354,52,,
,732,한우마을,전라북도,전주시,전북특별자치도 전주시 완산구 거마평로 147-11 한우마을정육식당,육류,정육식당,1271157698,358053541,127.1157698,35.8053541,51,,
,755,한우마을,경기,양평군,경기도 양평군 강하면 강남로 304 양평한우마을,육류,정육식당,1274194153,375006442,127.4194153,37.5006442,51,,
,1492,자금성,전남,진도군,전라남도 진도군 진도읍 남동1길 28,중식,중식당,1262612567,344811709,126.2612567,34.4811709,51,,
,1704,자금성,전라북도,부안군,전북특별자치도 부안군 부안읍 오리정로 116,중식,중식당,1267348376,357230934,126.7348376,35.7230934,51,,
,1776,자금성,충남,예산군,충청남도 예산군 예산읍 관양산길 24-31,중식,중식당,1268470230,366759817,126.847023,36.6759817,51,,
,1800,자금성,충청남도,부여군,충청남도 부여군 규암면 충절로 2258,중식,중식당,1268838270,362719189,126.883827,36.2719189,51,,
,1885,자금성,전라북도,익산시,전북특별자치도 익산시 춘포면 석암로 319,중식,중식당,1270201220,359333081,127.020122,35.9333081,51,,
,1920,자금성,전북,완주군,전북특별자치도 완주군 봉동읍 둔산2로 27,중식,중식당,1271228824,359579376,127.1228824,35.9579376,51,,
,1936,자금성,충청남도,공주시,충청남도 공주시 계룡면 영규대사로 473-1,중식,중식당,1271421260,363589346,127.142126,36.3589346,51,,
,2061,자금성,전라남도,순천시,전라남도 순천시 충효로 123 쌍용자동차 옆,중식,중식당,1275152940,349498401,127.515294,34.9498401,51,,
,2094,자금성,충청북도,옥천군,충청북도 옥천군 옥천읍 마장로 84 1층,중식,중식당,1275775344,362927687,127.5775344,36.2927687,51,,
,2183,자금성,충청북도,영동군,충청북도 영동군 황간면 남성5길 1,중식,중식당,1279078373,362310638,127.9078373,36.2310638,51,,
,2214,자금성,경상남도,진주시,경상남도 진주시 상대로 15,중식,중식당,1281136717,351842752,128.1136717,35.1842752,51,,
,2297,자금성,강원,평창군,강원특별자치도 평창군 봉평면 기풍3길 31,중식,중식당,1283777469,376155556,128.3777469,37.6155556,51,,
,2328,자금성,경상북도,예천군,경상북도 예천군 예천읍 상설시장1길 20 선우회수산,중식,중식당,1284575126,366564701,128.4575126,36.6564701,51,,
,2446,자금성,경상북도,청송군,경상북도 청송군 안덕면 안덕로 66,중식,중식당,1289582557,362883517,128.9582557,36.2883517,51,,
,5153,원가,전라남도,장흥군,전라남도 장흥군 장흥읍 물레방앗간길 23,한식,,1269066705,346790909,126.9066705,34.6790909,51,,
,7691,한우마을,전남,무안군,전라남도 무안군 일로읍 일로달바위길 73 춘향골남원옹기,한식,"육류,고기요리",1264952888,348494450,126.4952888,34.849445,51,,
,8272,미락가든,전라남도,영암군,전라남도 영암군 영암읍 교동로 22,한식,"해물,생선요리",1266876809,347955479,126.6876809,34.7955479,51,,
,8287,한우마을,충청남도,서천군,충청남도 서천군 판교면 종판로901번길 12 한우마을,한식,"육류,고기요리",1266909345,361550844,126.6909345,36.1550844,51,,
,8296,청호가든,전라북도,고창군,전북특별자치도 고창군 고창읍 보릿골로 1-4,한식,"백반,가정식",1266939241,354254798,126.6939241,35.4254798,51,,
,8634,한우마을,충청남도,예산군,충청남도 예산군 광시면 광시동로 2,한식,"육류,고기요리",1267752976,365471966,126.7752976,36.5471966,51,,
,10676,한우마을,강원,춘천시,강원특별자치도 춘천시 동면 만천로 173,한식,소고기구이,1277562625,378842404,127.7562625,37.8842404,51,,
,11729,한우마을,경북,의성군,경상북도 의성군 안계면 안계길 85,한식,소고기구이,1284423250,363816648,128.442325,36.3816648,51,,
,3683,카페 그림,전라남도,장성군,전라남도 장성군 장성읍 단풍로 501 1층 카페그림,카페,베이커리,1268164005,353432182,126.8164005,35.3432182,50,,
,7443,장춘닭개장,충남,서산시,충청남도 당진시 정안로 50,한식,닭요리,1266498451,369065427,126.6498451,36.9065427,50,,
,7668,주연통삼겹,인천광역시,강화군,인천광역시 강화군 강화읍 강화대로 350 주연통삼겹,한식,돼지고기구이,1264914402,377432257,126.4914402,37.7432257,50,,
,10752,장춘닭개장,강원특별자치도,원주시,강원특별자치도 원주시 문막읍 토평길 101 1층,한식,닭요리,1278231283,373180906,127.8231283,37.3180906,50,,
,784,제일식당,경남,산청군,경상남도 산청군 금서면 동의보감로 1045-47 제일식육식당,육류,정육식당,1277924547,354633190,127.7924547,35.463319,49,,
,1326,은화수식당 경남창녕점,경상남도,창녕군,경상남도 창녕군 창녕읍 말흘5길 11-5 1층 103호,일식,돈가스,1285018868,355374764,128.5018868,35.5374764,49,,
,1661,제일식당,전북,고창군,전북특별자치도 고창군 고창읍 중앙로 191 고창공용버스터미널,중식,중식당,1266964454,354359376,126.6964454,35.4359376,49,,
,2175,짬뽕주식회사,강원도,홍천군,강원특별자치도 홍천군 홍천읍 산림공원1길 9-5 (갈마곡리) 1 층,중식,중식당,1278955525,376918732,127.8955525,37.6918732,49,,
,2208,짬뽕주식회사,강원특별자치도,양구군,강원특별자치도 양구군 관공서로 23 보문장여관,중식,중식당,1279900189,381081914,127.9900189,38.1081914,49,,
,4262,제일식당,전남,목포시,전라남도 목포시 죽교천로132번길 3-1,한식,,1263688859,348031949,126.3688859,34.8031949,49,,
,5415,제일식당,충남,천안시,충청남도 천안시 동남구 풍세면 풍년길 38,한식,,1271195713,367216617,127.1195713,36.7216617,49,,
,5901,제일식당,경기도,여주시,경기도 여주시 도예로 145,한식,,1276499064,373127809,127.6499064,37.3127809,49,,
,6952,제일식당,부산,부산진구,부산광역시 부산진구 서전로 20-4,한식,,1290618466,351574696,129.0618466,35.1574696,49,,
,9965,제일식당,전라남도,곡성군,,한식,"백반,가정식",1273147250,352717333,127.314725,35.2717333,49,,
,10099,제일식당,전라북도,진안군,전북특별자치도 진안군 진안읍 우화4길 2,한식,국밥,1274313359,357920399,127.4313359,35.7920399,49,,
,10262,제일식당,전라남도,순천시,전라남도 순천시 북문길 40 제일식당 본점,한식,국밥,1274850984,349589089,127.4850984,34.9589089,49,,
,11616,신천유황오리,경상남도,함안군,경상남도 함안군 가야읍 왕궁길 186,한식,오리요리,1283931396,352785760,128.3931396,35.278576,49,,
,3452,카페오이사,강원도,삼척시,강원특별자치도 삼척시 사대안길 12,카페,,1291657602,374444497,129.1657602,37.4444497,48,,
,6204,우담소,강원도,양구군,강원특별자치도 양구군 국토정중앙면 정중앙로 352,한식,,1280247759,380883352,128.0247759,38.0883352,48,,
,9250,춘천닭갈비,경기도,양주시,경기도 양주시 남면 개나리17길 29,한식,닭갈비,1269757999,378977643,126.9757999,37.8977643,48,,
,9881,춘천닭갈비,경기,안성시,경기도 안성시 공도읍 공도2로 7-7 1층 정가네 춘천닭갈비,한식,닭갈비,1271693661,370005661,127.1693661,37.0005661,48,,
,9898,춘천닭갈비,전남,고흥군,전라남도 고흥군 홍교당촌길 7-1 일반음식점,한식,닭갈비,1272822133,346087078,127.2822133,34.6087078,48,,
,11155,수백집,경상남도,진주시,경상남도 진주시 에나로77번길 6-13 103호,한식,국밥,1281383937,351782151,128.1383937,35.1782151,48,,
,11230,춘천닭갈비,경상남도,합천군,경상남도 합천군 합천읍 충효로 64 춘천닭갈비,한식,닭갈비,1281611208,355659757,128.1611208,35.5659757,48,,
,11389,춘천닭갈비,경상남도,의령군,경상남도 의령군 의령읍 의병로15길 3-1,한식,닭갈비,1282586360,353197292,128.258636,35.3197292,48,,
,13083,춘천닭갈비,경북,울진군,경상북도 울진군 죽변면 죽변항길 147,한식,닭갈비,1294259166,370574163,129.4259166,37.0574163,48,,
,1911,강천반점,전라북도,순창군,전북특별자치도 순창군 팔덕면 팔덕로 328,중식,중식당,1270984012,353909367,127.0984012,35.3909367,47,,
,5445,별천지가든,충남,공주시,충청남도 공주시 신관로 77,한식,,1271348510,364677390,127.134851,36.467739,47,,
,5648,별천지가든,전라남도,곡성군,전라남도 곡성군 오곡면 섬진강로 1266,한식,,1273718564,352135377,127.3718564,35.2135377,47,,
,5773,밥도둑,전라남도,구례군,전라남도 구례군 구례읍 5일시장길 3-1,한식,,1274693072,352097464,127.4693072,35.2097464,47,,
,6515,한우사랑,경상남도,함안군,경상남도 함안군 가야읍 충무길 49 1층,한식,,1284018572,352787950,128.4018572,35.278795,47,,
,6718,밥도둑,경상북도,영주시,경상북도 영주시 번영로 66,한식,,1286285720,368178997,128.628572,36.8178997,47,,
,8972,한우촌본점,광주광역시,서구,광주광역시 서구 쌍촌로36번길 11-2,한식,소고기구이,1268663284,351481347,126.8663284,35.1481347,47,,
,9128,천지인,전라남도,장흥군,전라남도 장흥군 장흥읍 내평길 25-38,한식,돼지고기구이,1269170192,346654882,126.9170192,34.6654882,47,,
,10774,밥도둑,경상남도,산청군,경상남도 산청군 시천면 남명로 195,한식,"육류,고기요리",1278379675,352773405,127.8379675,35.2773405,47,,
,12972,영천한우,경상북도,포항시,경상북도 포항시 북구 흥해읍 중성로32번길 8,한식,소고기구이,1293461848,361079194,129.3461848,36.1079194,47,,
,13437,한우사랑,경남,고성군,경상남도 고성군 고성읍 신월4길 5-26,한식,소고기구이,1283305000,349581929,128.3305,34.9581929,47,,
,387,감나무집,전라북도,군산시,전북특별자치도 군산시 동수송3길 22,술집,요리주점,1267192258,359664632,126.7192258,35.9664632,46,,
